MIDI,Keyname,OriginalNumericID,SourceSongID,SourcePath,SourceByteSHA256,EstimationSourcePath,EstimationSourceSHA256,NoteContentSHA256,FramePC,CanonicalShift,PrimaryMethod,SecondaryMethod,MappingSource,SourceManifestSHA256
music21_291.mid,Bb,291,pop1k7:src_002:291,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/291.mid,ecd58c46e560181b94c5551fe7835956d6faae34b42d71282dc0aafa336cf01b,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/291.mid,e20240ddb091e8e8c31b68dc0891b7393e567ec3aa540b37d10887a54beb3fc4,b04afba74ea52c20fd55549a604e72ccc9f0f1e1d565dd9ad63aafbacb85ed5a,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_292.mid,F#,292,pop1k7:src_002:292,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/292.mid,645a6c3a60da33cbe43fa079b6bc9f7b87d2a24779366739f248c37196db92c2,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/292.mid,5b0d1514250158c3fa50d42773f1d1d067e0d3ed60b5a5d447753a0e0ec6771c,279ed32f18a58422e7a546e28f1665d5508de2a1febfaf124c3af76706f73111,6,6,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_293.mid,f#,293,pop1k7:src_002:293,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/293.mid,0132447290271f7cdce18a09ec519e028ece6ccb824f74d0778cbcf5154e4c21,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/293.mid,96da3b033168ba82f29c44528995654a8941433bc7ccb38e74f318390e8ca9ee,17c1ae2f039623c7befc484c88bea7a5f91b8365e908b8a51622ddc0d79f8e6c,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_295.mid,A,295,pop1k7:src_002:295,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/295.mid,eae98699d6a53c7da9190f10b9897f6da34ee76bad3c7ed75aec4ad21d4c57f0,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/295.mid,9fd0137bed59c3d2f6646eda97ab614fa940e29f81ba0644deff91dd14003323,ea0f2de926c674455a53f73152efca19cce845c841562675f0dcb6ecfa94e804,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_297.mid,A,297,pop1k7:src_002:297,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/297.mid,af1f77a728ccc8647f8615bcef63be60325464bf57a12c839a59e995c12649e0,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/297.mid,91db6b1b562f8328e414ff20a3ab3ff81554f6b2f29b9df1615081793a9d7d09,0bbcc1f9bb6f2f53f10f1d974c9be20b95b784846448be43d4ebe5c55266796c,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_298.mid,c#,298,pop1k7:src_002:298,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/298.mid,cad78fc670c696281c3c09226cda1f7ba05a148b574b451b39bf1e3c7ed48d1e,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/298.mid,cc430776aa10ee382544162ad4d4f06aed1d09a2300e52355a3afe3d84ca2e9e,534c8b024e41565088bd407388edcc5d08ed49e894da24f8c5f5411403723980,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_301.mid,a,301,pop1k7:src_002:301,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/301.mid,efa31e4cf855343523b7711595b8e5916c41f9b238f494deff7387bddddf1d4f,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/301.mid,c8d06cb5c2469d003ed25a19bfa1d46c66d9dc4651fad9a06b6b002c8d6f2bbf,0ccb2d1b6502d96b96de4ea7badab708ada161a26123a51458043497a3f7d253,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_302.mid,g,302,pop1k7:src_002:302,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/302.mid,46f36e632280c2e7993d7211b3584dbc70e0a9c5c25c60cb3f8bacf468f55a14,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/302.mid,637f10f8539ae62eb003b46194aef0f552da23ada4adeacb5853d2d6ec0a23d6,f8f3da41348234a4753ad0836910a50085ca816d37e6b847fc42983ed9be6880,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_307.mid,E,307,pop1k7:src_002:307,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/307.mid,da2f55c71dfe3765e4d0699ac31aedc17b5c4c53852807590bd9c69313c68770,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/307.mid,205ac2100b362e872ee02e88a363410f1f918fe6535e7f10aa78baa0403600ae,9a40611acaa1c845ecff6b2cebf74a7ceedde6b1c22859b59bc3d0b90f56ded7,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_308.mid,f,308,pop1k7:src_002:308,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/308.mid,f1fee6606ecc15887fcd419f786234a7b7da1039ae9287138c492a5fe33c15f5,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/308.mid,5e428db317c4f6c9146ff4b8ba7d48b01fce52e1ec59119303cca6198ff7d538,caf21f455a13787b7ae182a4135b3fc20569aa8bb8dabee9d784ffaf5f47685a,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_310.mid,C,310,pop1k7:src_002:310,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/310.mid,b30dead85fb6d6faec4ffaacb6b6a6dccb8575afa27cd49262ad20a57e4ba864,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/310.mid,b7454b30d42531022b53cd854c94465c2d08bb47d299f8e8ca207b2287fee5da,376ea55293df9d86ac5d49b8391949954f916f35ef935b06bc8f2fb791bb30a6,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_311.mid,Eb,311,pop1k7:src_002:311,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/311.mid,b4513ceca7bb20ed13a9881f79a04b9309db420646ad428c35a5f33b91844a9e,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/311.mid,8028824203aa0bea16da01bc65578286af4b02a96e40df9c2537920506a74acd,3f513aae83b11eb95e9a2fa3e42b295ebe5e7c978b1e488646d7a2b33aed75aa,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_312.mid,C#,312,pop1k7:src_002:312,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/312.mid,932d6fb2ff2f0c053ae578fec2b5bc3804c3f113e70b9b0e8fca21c8c238a4cb,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/312.mid,ab9a3a887070be8f7df5aee45bbf65ccf8b1224dc83608f60f97ed8309793080,81ce4e588b174fb4c5ae7aaf5c4275918da3c557c6617f3399435646ff250f15,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_315.mid,c,315,pop1k7:src_002:315,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/315.mid,a982e6686b74a0b05bfcced79d4e5bf6f5aa9bd3d8d0c7cf1789f4a6b173c730,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/315.mid,ed33d638bb89ee0dbfcd5a8bf08b0437de8ddd83987e14001a098078aa08c0d2,f1b2b93ea39b828266cd3dbf370025b35c6d4bcf0f4add3227d60455b669fea2,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_316.mid,D,316,pop1k7:src_002:316,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/316.mid,13cd717301548f91316265aa1f77a45b822acfff6dad1081cdb2d188310fcedf,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/316.mid,5e79f8cfc3bedacd3e26cd054be28724fe66a6c53f40055d9a414a04b26d323d,912b9c6ca4d8bd59b5ac8383b9b8cb7ded8e161af9941e48f34197230074d90b,2,-2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_317.mid,C#,317,pop1k7:src_002:317,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/317.mid,702ecb11847a3cd6d63cdc61294ad17d99ca122cc1a552164c972c45425a0603,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/317.mid,31f6d94d6e8d906940234521220df7f0ec9cf0bbc1e299d88bb428c711f3237b,46e7e06989ce79f88b06727f4d3e5427662ab6e720f6810015342a4a1b475f3d,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_318.mid,Eb,318,pop1k7:src_002:318,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/318.mid,ff777661d8a6b06c20d7066a0ebfeb12256edfb2fe20bf5cbe6331b6c5a4d9da,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/318.mid,384de0dd5e20d96ba75d6cb66b57aa34ffbb82c7529bdb784ba52905f718e5bd,96059db20b6f977ca611b4d149f7abea4afe1a7b35e1311b84672863f808fb03,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_320.mid,g,320,pop1k7:src_002:320,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/320.mid,ef949b8300da6a320d1418c450144e37d25d9b58dc7dec64133721d2521e09ef,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/320.mid,610da9cd7d74913fb6efaa7bd3fb92537a8103ebf3c14e9f27a3a9bdbed57295,3f8af9bd8fb749aeb6eb3f2f48885d1ef7fb53981a16ef415594a42d90f927d8,10,2,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_322.mid,f#,322,pop1k7:src_002:322,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/322.mid,dc403e7fd03955f55392428f3b4807b4b7cdd92e06b1f0af24529cf61afa2a15,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/322.mid,dd541984449af187eacd5e40a88b180087f382af68b8d166b16b5387a74063a1,20e73d5a923d70c884ea8492e4e290e0daf9a094cf4fe97732b2099e3546b50d,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_323.mid,Eb,323,pop1k7:src_002:323,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/323.mid,60cb4e6befcab67c18a7b2474911e3f1e07bcc042bc163ccf63ee605d957a53d,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/323.mid,b1e233dfdd0accd5575e549aee6b0b5411b9f0b58ee833dd1a66f479587f5cf6,b563d52f41c4debae3bdc58bc5d944e21ec5c458b140e8838795814d908f2bfc,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_324.mid,E,324,pop1k7:src_002:324,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/324.mid,bd524737927ce4a4c0e2e6d951c2aa29e4ad8a57967ad216e0fd5e18b1446fc6,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/324.mid,df6da0fab3a3469902879ffc079347e8920a936e2b3aebef5f5d3e54385a444c,dc1c145a1983e655b2be4d5c4f70a72d6fe4ef3e9cfb468ef4a9e615ae02875e,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_328.mid,G,328,pop1k7:src_002:328,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/328.mid,284018e21a478205fe81a2dab877e4f1b66a3bdb51c12c55da9c86185edb8eef,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/328.mid,b1582426502af7a6bc94e930bcfd2cadaec73ef7c551170a22bc122b60171f26,74fe0ff40ea8382fc4027075de129e3c237f0538a6cf77e167a2b65d2bfb35fe,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_329.mid,C#,329,pop1k7:src_002:329,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/329.mid,2dfa6e93548e52c438d4f144d490c6e2b5c7ead7b8164a32b31eb0794a991736,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/329.mid,93b0214f20c11d258a9b8d96b843f3bc9fcfc42700456e3a2f55aca6f6815e3d,dee39bcd6d9a851ad024f4b8ab31fe3fcc5e6952c6f7c4c2ed8604a4e0012924,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_331.mid,C#,331,pop1k7:src_002:331,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/331.mid,61dde265ceb40342e6fdb3bec18c5102208e7e95b08900366f8704421a3b0cee,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/331.mid,66e66acd8689a056d8b4949314402ba8f916931739d68bbfe25b0d52e10cf110,6bb4cf48d89c98f356d224d9f16e8bbc052d9fe1d78d9cc3d079b61a74ad9548,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_332.mid,Eb,332,pop1k7:src_002:332,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/332.mid,b93f557402404aa9c2ff100af398fe03361a05bff4bde55e06098d3ca8c7d1b1,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/332.mid,75455ce53de3e0cdc06f96a20b5b0919773553a2d7d08540cb45a8152acb697e,ed1af617c4b0812c4c7a1f0f3bc7940151c4cfa008e65e51b9b3189754bc76c2,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_333.mid,Eb,333,pop1k7:src_002:333,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/333.mid,fa07ea8017782548cfe578f4d2159b5d8952d0a098f44d903d7cfe30741ac8c3,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/333.mid,9cfdc8c5f6171ac1d5645586aafe3c16d24f0aa128c5cf1de30dcb364bd38dbd,29cfe9242a1f7de05a89168f2bbba984d6d2202c8f372368f32085cae3606bbc,3,-3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_334.mid,A,334,pop1k7:src_002:334,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/334.mid,8f8fda05dab14cc756cc01af9f42cb153455c94090c06e41c22b37509efcdea1,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/334.mid,12d6bc62aca8d30053841f244041672db773df3e31e6f6d6c38f80d7ab076a54,45f322678d31a553370391e3115f5ce5e9d0eed6800973d9f4df1e714c79a8c5,9,3,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_335.mid,F,335,pop1k7:src_002:335,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/335.mid,d7efee4df2a00dfe59b76dd0c421facbf5a24d51b7a750608c26ca91a1f1474b,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/335.mid,2a1dcb3463b3112912f4b09ed09fb178d22189d137d1ca1f2ae885cf6ad1eae4,aaa6db1372c0173cdff7464ed8e1ddeac6b043fcfeb054d0ce704e4718526b54,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_336.mid,E,336,pop1k7:src_002:336,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/336.mid,1d63ca16b4a6e3a72425989f6890e0cf7c6a34a51efb4a7a809cd157f66d8b4c,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/336.mid,46252137f2b0198f8defe53937b9a39b2784a739e89eed8beb4d4a90f6b0b3f3,8c5eb2567fb4b393d54d3a77a66b3db038d3d1201e61395a01408257856452ea,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_337.mid,F,337,pop1k7:src_002:337,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/337.mid,fbd56e973f675ffe09ea104a2864b23e0e66e6f870ac5c824833b9f96d99fe73,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/337.mid,7571161162183e5b21c0f333cb52820c1400ff1f28de3062565db4aca77bd59f,f67b4b5691252924b30b892bc58d1fda017e596014712a1df3f950bcf65daf38,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_339.mid,C,339,pop1k7:src_002:339,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/339.mid,4f07c4e362fd2ebdd91cbf0e0db42449015adfb8527253ad0667357b6c7c58dd,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/339.mid,4ce79f2860df018ba48b336049e9ca9db35f2f837187bd40aca5663a6a8eca29,4f380792246d23b59900665806b54a129297ac3cb463c221be20df518351c751,0,0,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_340.mid,C#,340,pop1k7:src_002:340,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/340.mid,6d1f31dedf6af4e2f781c083835d1fb47d132811fb1d54c7d1bf2e4ff56adbf6,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/340.mid,226e321001b1f464ac82007a1f4252a04c13edeb23460e27374444d1994436ce,23ab515df5d6002641f687586be99d83aa004f5b1280329795281b0f4c825095,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_341.mid,G,341,pop1k7:src_002:341,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/341.mid,3c180e3828f40001f199f3205e5f271cff9fc62031b5bda5b4470c8ff639d35a,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/341.mid,96a4b29b1e91595e92f278a14e7d73e8f36e8af41d8d53d113c7f024d769de68,c85c9ebe76cfb8b9031d281bc33038bd7124d48d78d287756ced43650aadf129,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_342.mid,F,342,pop1k7:src_002:342,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/342.mid,2de731125ce2778d681163643332d4005ba76313c67d4209f9db57fd3c0b1cb8,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/342.mid,75657314790aa134e9d811dee933aab8588a70fa02f1ec5ce5b6da66ece03f95,edd4795564dc5455a9f61d64d8cde31b9e18ccf03e9b44afa0fde67620e3300f,5,-5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_343.mid,B,343,pop1k7:src_002:343,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/343.mid,fcd417d29f3f03505093716efc06f8fe8e280deef42d82f36d1f3a05d5cb3fc8,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/343.mid,ce66f152d4b845977f147720fafd482c6a96b08c07f5682f37a6a17d3772c046,91f754d1e173cf7d244d6e1b93d9894f4b06cfa214f68e6ad07667f19c726f73,11,1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_344.mid,C#,344,pop1k7:src_002:344,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/344.mid,8a3011a400e5b1d085d57004047215382c920461f3be991281f1d55f695ef42d,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/344.mid,3f5996ed76e07b05a9630dc14e96b3f907131e2fd9ed3e67080aa97c8b9f78be,66ea91be961c5060daa11714bc763fa9534616a901e8e4f05b9687464ace61e9,1,-1,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_345.mid,G,345,pop1k7:src_002:345,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/345.mid,f8b4406eaaf53707e43dae91554bdc07867faffc32c0c996da25739edc3ff708,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/345.mid,9d75b036967a9734510bc03b1c1a91bd9fcc2dbac4a0fabb1649f85a2dc21b6a,91fa6a9c01791c86bacd9bb1178f73c3393f7225eb12f4eb8d579c9ca5c26b6a,7,5,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_347.mid,Ab,347,pop1k7:src_002:347,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/347.mid,ed39b9a4f109f4a6996bf2ebada5d2d940703885ad534c5b9207c27f2ebe3024,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/347.mid,e8dbc4fcca59dd43704b4bb4ab73b5a792e39346601e9381b5b5f87ba943a146,98ec603390c9336e2210c5d33a33a1fb2c0b97cd5f08da5454fc0bab0a5bc619,8,4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_348.mid,E,348,pop1k7:src_002:348,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/348.mid,869137a32d9fe9ffb85d84d72e0b3230f7a35678f90df513883b7f66d54d2808,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/348.mid,08546fe638f8f3df4dfc102bf6540d67759d45d90ece5a3bfec9c540941bf958,6a002ef3071bf9e06065c92226481a57951f6fd71331d4cb6767e88212375656,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
music21_349.mid,E,349,pop1k7:src_002:349,data/pop1k7_official/Pop1K7/midi_analyzed/src_002/349.mid,47b2d74c2382886e3b484320b9f3e7693f4a5eba871002ac180953062780b120,data/pop1k7_official/Pop1K7/midi_synchronized/src_002/349.mid,0c923e01302f522de4c15bc3558f44e14299b6f88a6e8399349fd5279051ea06,fc7395b7d1351409794f1d99496615679c6cebb36783baf538d6adb4537b72ba,4,-4,music21.key.krumhanslschmuckler,music21.key.aardenessen,same_release_path_plus_note_hash_music21_consensus_v1,53664a7ef3eed4af690568e16a357a2f88698e7f0a05fe854316b884807534da
